marketid	upstreamid	downstreamid	cites_cites	kn_similarity	_sq*(kn_similarity)	cites_size	cites_experience	cites_rankcmd	domain_similarity	match
22	7	5	0.05170897	0.076515645	0.0058546439	0.18883854	0.050709762	0.14536799	0.27634984	0
22	7	6	0.094562374	0.33447173	0.11187134	0	0.010141952	0	0.93075782	1
22	7	7	0.09179984	0.12950802	0.016772326	0.15418603	0.005070976	0.029073598	0.20166419	0
22	7	8	0.18705532	0.32340509	0.10459085	0.18883854	0.10141952	0.087220795	0.69801933	0
22	7	9	0.14776112	0.42936844	0.18435726	0	0.050709762	0	0.31825015	0
22	7	10	0.18024927	0.12823026	0.016442999	0	0.14705831	0	0.60499257	0
22	7	11	0.14715466	0.26986679	0.072828084	0.10902599	0	0.043610398	0.67581272	0
22	7	12	0.13856928	0.16897446	0.028552368	0.10902599	0.005070976	0.17444159	0.322501	0
22	7	13	0.082703188	0.2927492	0.085702091	0	0.015212929	0	0.25336474	0
22	7	14	0.1246499	0.081991337	0.0067225792	0	0.030425858	0	0.72149575	0
22	7	15	0.1334561	0.30344176	0.092076905	0	0.0862066	0	0.617468	0
22	7	16	0.21805197	0.19751313	0.039011437	0.21805197	0.0862066	0.087220795	0.78973591	0
22	7	17	0.1704687	0.32060981	0.10279065	0.18883854	0.1064905	0.079952396	0.42117044	0
22	7	18	0.1498832	0.11180427	0.012500195	0	0.16734222	0	0.54989779	0
22	7	19	0.17217827	0.21486747	0.046168029	0.15418603	0.025354881	0.058147196	0.27783477	0
22	7	20	0	0.52487147	0.27549005	0	0	0	0	0
22	7	21	0.16876529	0.17335302	0.030051269	0.18883854	0.050709762	0.029073598	0	0
22	8	1	0.14977509	0.079016417	0.006243594	0	0.027550543	0	0.15420087	0
22	8	2	0	0	0	0	0	0	0	0
22	8	3	0.3062174	0.86311942	0.74497515	0	0.19285378	0	0.76366055	0
